t,x,y,yaw,v,vy,yaw_rate
301.827,-134.27541927355477,-233.1618130058769,-2.002257848511282,-0.7106687207188684,-1.5435129943033625,-0.045017125856253615
301.861,-134.29961749902424,-233.21426795698517,-2.003788908907105,-0.7136961559589349,-1.543861776475175,-0.045059800677163295
301.895,-134.32391851141202,-233.26673428602595,-2.005321407730003,-0.7167178821154997,-1.5441809001599927,-0.04510178620057382
301.929,-134.34832211744242,-233.31921099270616,-2.0068553217954666,-0.7197339469361365,-1.5444708339745048,-0.04514310132784288
301.963,-134.37282812544325,-233.3716970925136,-2.0083906286446243,-0.7227443971452042,-1.5447320379059184,-0.0451837615673637
301.997,-134.39743634533062,-233.42419161642573,-2.009927306230622,-0.7257492792454487,-1.5449649630539308,-0.04522378071992763
302.031,-134.42214658859046,-233.47669361060937,-2.0114653330280055,-0.7287486390856478,-1.545170051963798,-0.045263172815782036
302.065,-134.4469586682617,-233.52920213613538,-2.01300468792371,-0.7317425220457897,-1.5453477388343015,-0.045301949758967196
302.099,-134.4718723989164,-233.58171626869677,-2.0145453502273787,-0.734730972943097,-1.5454984496476485,-0.0453401236866295
302.133,-134.4968875966418,-233.63423509833368,-2.0160872996319337,-0.7377140359953553,-1.545622602430441,-0.04537770548462824
302.167,-134.52200407901987,-233.6867577291644,-2.017630516202142,-0.7406917548848941,-1.5457206073329692,-0.04541470598645271
302.201,-134.5472216661237,-233.73928328218776,-2.019174981618871,-0.7436643702210594,-1.5457933444870287,-0.04545129900033541
302.235,-134.5725402069026,-233.79181094792855,-2.020720683556462,-0.7466331891036745,-1.5458436591111464,-0.0454873090888488
302.269,-134.59795957730316,-233.84433998005912,-2.0222675973652167,-0.7495983762209022,-1.5458722303987829,-0.04552277950043039
302.303,-134.62347965398885,-233.89686964402466,-2.023815711595631,-0.7525599461214131,-1.5458793363084575,-0.045557874153945216
302.337,-134.64910031444012,-233.9493992149625,-2.025365009128959,-0.7555179189305719,-1.5458652593146336,-0.04559246860975123
302.371,-134.6748214366257,-234.00192797731205,-2.0269154758248455,-0.758472312425348,-1.5458302683885141,-0.045626662968918416
302.405,-134.7006428991928,-234.0544552247285,-2.0284670965967084,-0.7614231435580273,-1.545774634759476,-0.04566040323911778
302.439,-134.72656458133358,-234.10698025991107,-2.0300198570608585,-0.7643704302687607,-1.545698619971813,-0.04569373546801149
302.473,-134.75258636285193,-234.15950239443237,-2.031573742983358,-0.7673141890947067,-1.5456024842451812,-0.045726644528715006
302.507,-134.77870812411354,-234.2120209485997,-2.033128740375543,-0.7702544372813361,-1.545486481202475,-0.045759151132763895
302.541,-134.8049297460621,-234.26453525128767,-2.0346848355580747,-0.7731911911994241,-1.545350861243523,-0.04579125548837744
302.575,-134.83125111019902,-234.31704463979847,-2.036242015045576,-0.7761244674217282,-1.5451958696881916,-0.045822968590095034
302.609,-134.85767209858247,-234.36954845970757,-2.037800265635193,-0.7790542820287905,-1.545021747947735,-0.045854295440992704
302.643,-134.88419259381635,-234.42204606472322,-2.0393595743245685,-0.7819806510246516,-1.5448287330141832,-0.04588524361263284
302.677,-134.91081247904376,-234.47453681654196,-2.0409199283528294,-0.784903590112228,-1.5446170578328668,-0.04591581910908435
302.711,-134.93753163793806,-234.52702008471078,-2.042481315161393,-0.7878231147452088,-1.5443869512624153,-0.04594602828754726
302.745,-134.9643499546947,-234.57949524648942,-2.044043722405194,-0.7907392401409473,-1.544138638181127,-0.045975877086309125
302.779,-134.99126731402245,-234.63196168671664,-2.045607137935829,-0.7936519812866936,-1.5438723395399048,-0.046005371309269544
302.813,-135.01828360113544,-234.68441879767806,-2.0471715498016394,-0.7965613528657213,-1.5435882724746597,-0.046034516634730134
302.847,-135.04539870174352,-234.7368659789772,-2.0487369462393796,-0.7994673693474517,-1.5432866503255873,-0.04606331854718412
302.881,-135.0726125020443,-234.7893026374077,-2.0503033156719206,-0.8023700449429012,-1.5429676827303525,-0.04609178246834169
