t,x,y,yaw,v,steering_angle,speed
170.9319999999968,31.475114815453246,0.6488374725604781,-0.03464469192700603,2.121576882608489,0.0,2.4335551261901855
170.9519999999968,31.51760995016009,0.6473646590339175,-0.03464469557307348,2.1269406592780076,0.0,2.4335551261901855
170.9719999999968,31.560159484854015,0.6458899600009441,-0.034644699217940556,2.1322700666595966,0.0,2.4335551261901855
170.99199999999678,31.602853043786187,0.6444102690780492,-0.03464470285918253,2.1375084811517078,0.0,2.4335551261901855
171.0119999999968,31.64563470491476,0.6429275245232933,-0.0346447064999591,2.142691233687169,0.0,2.4335551261901855
171.0319999999968,31.68850446823973,0.6414417263366764,-0.034644710140269375,2.147818324265936,0.0,2.4335551261901855
171.05199999999678,31.731512199399585,0.6399511461633255,-0.03464471377634171,2.152858248361454,0.0,2.4335551261901855
171.0719999999968,31.774571301995532,0.6384587854472898,-0.03464471741093034,2.157865716576336,0.0,2.4335551261901855
171.09199999999677,31.817782319887044,0.6369611593172716,-0.03464472104170113,2.1627772064527546,0.0,2.4335551261901855
171.11199999999678,31.86105942083431,0.6354612427323386,-0.034644724672434624,2.167646945810524,0.0,2.4335551261901855
171.1319999999968,31.90443564636517,0.6339578904650345,-0.03464472830311305,2.172454059390268,0.0,2.4335551261901855
171.15199999999678,31.947925059612157,0.6324506150788428,-0.03464473193041284,2.177189662305527,0.0,2.4335551261901855
171.17199999999679,31.991462981880467,0.6309416583559807,-0.03464473555626535,2.181894617793137,0.0,2.4335551261901855
171.1919999999968,32.03515916459621,0.6294272162720943,-0.03464473918292876,2.186499586098322,0.0,2.4335551261901855
171.21199999999678,32.07890181646699,0.6279111635496325,-0.03464474280683438,2.191075195753929,0.0,2.4335551261901855
171.2319999999968,32.122752896366435,0.6263913526704865,-0.03464474642430293,2.1955823018938627,0.0,2.4335551261901855
171.2519999999968,32.166694939502435,0.6248683889660844,-0.03464475004319212,2.2000319384882903,0.0,2.4335551261901855
171.27199999999678,32.21069762479612,0.6233433233781792,-0.034644753663028105,2.2044432620523486,0.0,2.4335551261901855
171.2919999999968,32.25483385529393,0.6218136290482118,-0.03464475727505212,2.2087702133177474,0.0,2.4335551261901855
171.31199999999677,32.29901397018664,0.6202824136625508,-0.034644760885969905,2.2130694389314853,0.0,2.4335551261901855
171.33199999999678,32.34331026923525,0.6187471712727969,-0.03464476449593512,2.217295260738009,0.0,2.4335551261901855
