x,y,yaw,aux1,aux2
2.836253, -65.731477, -0.829318, 2.945485, 4.360164
2.936300, -65.840840, -0.829425, 2.948409, 4.363594
3.036567, -65.950242, -0.827943, 2.957327, 4.371039
3.137251, -66.059895, -0.826280, 2.980174, 4.409920
3.238255, -66.169121, -0.823736, 2.968697, 4.370255
3.339382, -66.277893, -0.820111, 2.979691, 4.369261
3.440260, -66.386029, -0.817789, 2.988567, 4.367530
3.542408, -66.494149, -0.816407, 2.991974, 4.360037
3.644264, -66.601712, -0.811405, 2.995291, 4.355524
3.746638, -66.709021, -0.806994, 3.020040, 4.366879
3.849500, -66.816214, -0.805022, 3.029960, 4.371727
3.952628, -66.923318, -0.803272, 3.039156, 4.376140
4.056032, -67.030402, -0.801528, 3.048285, 4.382229
4.159781, -67.137399, -0.799020, 3.059409, 4.386719
4.263937, -67.244288, -0.796951, 3.070258, 4.393363
4.367885, -67.350945, -0.796205, 3.060800, 4.405017
4.472229, -67.457783, -0.795179, 3.072890, 4.391513
4.577340, -67.564421, -0.792457, 3.083957, 4.389617
4.682325, -67.670641, -0.790224, 3.092577, 4.394859
4.787222, -67.776312, -0.786943, 3.089092, 4.389539
4.892910, -67.881999, -0.784657, 3.112680, 4.399324
4.998885, -67.987687, -0.783392, 3.120621, 4.404426
5.105123, -68.093346, -0.781960, 3.128479, 4.409257
5.211667, -68.198995, -0.780474, 3.139369, 4.418424
5.318456, -68.304569, -0.778869, 3.145422, 4.419924
5.425532, -68.410080, -0.777183, 3.154176, 4.424865
5.533091, -68.515729, -0.774760, 3.154324, 4.418272
5.640050, -68.620400, -0.772801, 3.160908, 4.404701
5.747648, -68.724916, -0.771046, 3.149495, 4.369439
5.855371, -68.828755, -0.764719, 3.219874, 4.436521
5.964068, -68.932384, -0.759772, 3.195852, 4.407985
6.072863, -69.035423, -0.756759, 3.203251, 4.405937
6.181862, -69.138092, -0.754308, 3.208062, 4.402367
6.291022, -69.240500, -0.751773, 3.214360, 4.399987
6.400341, -69.342553, -0.749664, 3.218693, 4.398202
6.509787, -69.444409, -0.748864, 3.220458, 4.397930
6.619318, -69.546217, -0.748405, 3.223707, 4.420457
6.728813, -69.648022, -0.747541, 3.189234, 4.358155
6.838660, -69.749544, -0.749339, 3.212431, 4.387505
6.947805, -69.851157, -0.750358, 3.206523, 4.384527
7.056795, -69.952683, -0.749879, 3.205845, 4.381516
7.165703, -70.053546, -0.747089, 3.189937, 4.348446
7.274813, -70.154524, -0.744402, 3.220147, 4.378545
7.384287, -70.255465, -0.745211, 3.219790, 4.380989
7.493705, -70.356566, -0.746150, 3.220279, 4.384724
7.603131, -70.457874, -0.746609, 3.221790, 4.389407
7.712710, -70.559267, -0.746462, 3.225169, 4.394176
7.822438, -70.660762, -0.746436, 3.229570, 4.399667
7.932057, -70.762669, -0.746562, 3.203692, 4.377901
8.041564, -70.864035, -0.745996, 3.225809, 4.393958
8.150812, -70.964833, -0.743078, 3.237728, 4.391509
8.260935, -71.065764, -0.741148, 3.242266, 4.395356
8.371676, -71.166784, -0.740175, 3.243912, 4.392982
8.481994, -71.267485, -0.739576, 3.245237, 4.392949
8.592341, -71.368116, -0.739202, 3.245611, 4.391941
8.702691, -71.468696, -0.739032, 3.245588, 4.391211
8.813012, -71.569099, -0.738164, 3.246390, 4.389541
8.923462, -71.669430, -0.737359, 3.250743, 4.392942
9.034196, -71.770062, -0.737249, 3.245509, 4.387657
9.144985, -71.870524, -0.737473, 3.248624, 4.385033
9.254686, -71.970484, -0.740587, 3.230572, 4.381694
9.364503, -72.071259, -0.743904, 3.226270, 4.384454
9.474014, -72.172218, -0.746038, 3.218124, 4.382620
9.583239, -72.272922, -0.745615, 3.195713, 4.350978
9.692585, -72.373765, -0.743207, 3.225904, 4.381355
9.802276, -72.474671, -0.743949, 3.227824, 4.386500
9.912119, -72.575751, -0.742904, 3.233790, 4.391004
10.022105, -72.676766, -0.743047, 3.234241, 4.394311
10.132110, -72.777962, -0.744071, 3.237909, 4.400703
10.241859, -72.879227, -0.744509, 3.202884, 4.362530
10.351612, -72.980502, -0.745862, 3.206245, 4.346616
10.460814, -73.081732, -0.745221, 3.233179, 4.396671
10.570893, -73.183179, -0.744698, 3.239086, 4.405200
10.681494, -73.284973, -0.745052, 3.244538, 4.421199
10.791579, -73.386522, -0.745357, 3.236413, 4.404058
10.901639, -73.488081, -0.745177, 3.237657, 4.405227
11.011738, -73.589650, -0.745073, 3.238644, 4.406134
11.121867, -73.691223, -0.745028, 3.239157, 4.405793
11.232027, -73.792764, -0.744604, 3.241101, 4.431060
11.342657, -73.894515, -0.743903, 3.274165, 4.435830
11.452893, -73.995984, -0.744055, 3.237628, 4.398670
11.562528, -74.097216, -0.745182, 3.184108, 4.352635
11.671962, -74.198485, -0.749014, 3.219490, 4.398332
11.781407, -74.300415, -0.750655, 3.216344, 4.397758
11.890716, -74.402338, -0.750594, 3.215784, 4.397968
11.999679, -74.503881, -0.747889, 3.224565, 4.396671
12.109362, -74.605565, -0.748230, 3.225411, 4.401542
12.219167, -74.707565, -0.748475, 3.230776, 4.409566
12.329127, -74.809635, -0.747789, 3.235325, 4.412862
12.439161, -74.911650, -0.747693, 3.236029, 4.414006
12.548840, -75.013559, -0.748476, 3.222517, 4.391563
12.658598, -75.115523, -0.749549, 3.208214, 4.412928
12.768223, -75.217717, -0.749527, 3.227668, 4.409422
12.878063, -75.319885, -0.749015, 3.232960, 4.414536
12.988446, -75.422365, -0.748682, 3.242995, 4.435448
13.098457, -75.524573, -0.748972, 3.233422, 4.414974
13.208387, -75.626811, -0.749340, 3.232883, 4.415714
13.318240, -75.729082, -0.749862, 3.230378, 4.412892
13.427943, -75.831346, -0.750824, 3.227455, 4.414394
13.537771, -75.934054, -0.751664, 3.247258, 4.441533
13.647928, -76.036824, -0.751875, 3.221969, 4.410332
13.757371, -76.139142, -0.751727, 3.220665, 4.408658
13.866818, -76.241439, -0.751595, 3.221132, 4.408966
13.975751, -76.343489, -0.753436, 3.214718, 4.407452
14.085040, -76.446174, -0.754064, 3.216092, 4.412044
14.194404, -76.548739, -0.752978, 3.218807, 4.412158
14.303343, -76.650955, -0.750250, 3.227101, 4.412128
14.413191, -76.753297, -0.750741, 3.232011, 4.420223
14.523238, -76.855938, -0.750289, 3.238383, 4.427110
14.633451, -76.958661, -0.750301, 3.242086, 4.432405
14.743694, -77.061426, -0.750256, 3.243747, 4.434200
14.853521, -77.163581, -0.751194, 3.217360, 4.378313
14.963457, -77.266340, -0.751506, 3.249584, 4.438928
15.073406, -77.369087, -0.751108, 3.236035, 4.427137
15.183515, -77.471816, -0.750378, 3.240880, 4.430925
15.294214, -77.574785, -0.749922, 3.241982, 4.427527
15.404382, -77.677371, -0.749828, 3.239896, 4.427342
15.514522, -77.779947, -0.749889, 3.238854, 4.426157
15.624596, -77.882440, -0.749933, 3.235807, 4.423186
15.734632, -77.984789, -0.748704, 3.238770, 4.421280
15.845520, -78.087791, -0.748018, 3.256149, 4.444820
15.955664, -78.189868, -0.747584, 3.236537, 4.414565
16.065685, -78.291746, -0.746400, 3.238685, 4.411263
16.175785, -78.393453, -0.745231, 3.241785, 4.411039
16.285345, -78.494932, -0.747296, 3.232477, 4.408970
16.395276, -78.597036, -0.748668, 3.234602, 4.414108
16.505193, -78.698807, -0.747676, 3.208269, 4.365305
16.614665, -78.800813, -0.747165, 3.242885, 4.417661
16.724914, -78.902969, -0.747392, 3.244457, 4.423445
16.835301, -79.005261, -0.747441, 3.249649, 4.430039
16.945918, -79.107731, -0.747469, 3.253839, 4.437081
17.056333, -79.210259, -0.747553, 3.212952, 4.389966
17.166301, -79.311770, -0.747150, 3.252671, 4.433090
17.277095, -79.414649, -0.748219, 3.243121, 4.428329
17.387479, -79.517163, -0.748432, 3.247871, 4.432461
17.498346, -79.619856, -0.748056, 3.256904, 4.451282
17.608848, -79.722338, -0.747680, 3.248186, 4.430312
17.719306, -79.824770, -0.747719, 3.248969, 4.431020
17.829773, -79.927221, -0.747811, 3.249067, 4.431525
17.940245, -80.029698, -0.747936, 3.249261, 4.432299
18.051175, -80.132645, -0.747763, 3.287390, 4.484635
18.161820, -80.235202, -0.747147, 3.242595, 4.419637
18.272008, -80.337208, -0.746614, 3.242562, 4.417811
18.382193, -80.439121, -0.746250, 3.242497, 4.416232
18.492028, -80.540826, -0.745912, 3.206955, 4.366134
18.602192, -80.641970, -0.743606, 3.245833, 4.410734
18.712722, -80.743400, -0.741515, 3.254971, 4.414092
18.822828, -80.844407, -0.740885, 3.249337, 4.411792
18.933614, -80.945723, -0.740931, 3.259857, 4.418059
19.044606, -81.047196, -0.740411, 3.268748, 4.428112
19.155853, -81.148851, -0.740301, 3.273118, 4.433510
19.267201, -81.250561, -0.740141, 3.274947, 4.435484
19.377577, -81.351060, -0.739995, 3.258508, 4.402167
19.489060, -81.452986, -0.740417, 3.295963, 4.456649
19.600328, -81.554693, -0.740664, 3.270307, 4.431078
19.711727, -81.656400, -0.740665, 3.321179, 4.469285
19.823317, -81.758258, -0.740070, 3.274574, 4.433553
19.934684, -81.859950, -0.739970, 3.276843, 4.437268
20.046142, -81.961704, -0.739862, 3.279421, 4.440327
20.157687, -82.063515, -0.739750, 3.281931, 4.443274
20.269437, -82.165360, -0.739571, 3.332908, 4.478622
20.381790, -82.267908, -0.739039, 3.280554, 4.437274
20.493208, -82.369380, -0.738070, 3.280831, 4.434546
20.604744, -82.470721, -0.737069, 3.284069, 4.435291
20.716405, -82.571987, -0.736190, 3.288020, 4.437098
20.827754, -82.672478, -0.734622, 3.292633, 4.433212
20.939772, -82.773538, -0.733236, 3.298969, 4.440248
21.051577, -82.874166, -0.733002, 3.268273, 4.418971
21.163661, -82.975245, -0.732643, 3.303251, 4.443611
21.276077, -83.076320, -0.732165, 3.308612, 4.448795
21.388726, -83.177571, -0.732003, 3.315865, 4.457745
21.501572, -83.278937, -0.731756, 3.319741, 4.462168
21.613475, -83.379560, -0.731180, 3.257321, 4.398106
21.725643, -83.480780, -0.730768, 3.324252, 4.487609
21.838682, -83.582196, -0.730894, 3.314616, 4.452273
21.951496, -83.683249, -0.730176, 3.337393, 4.467911
22.064800, -83.784471, -0.729866, 3.317597, 4.451104
22.177576, -83.885360, -0.729801, 3.316296, 4.449656
22.290292, -83.986207, -0.729968, 3.313950, 4.447156
22.402915, -84.087028, -0.730366, 3.310987, 4.444748
22.515435, -84.187858, -0.730956, 3.307981, 4.443046
22.628534, -84.289369, -0.732372, 3.307964, 4.448623
22.740400, -84.390170, -0.734291, 3.285930, 4.427271
22.851901, -84.491046, -0.736532, 3.276186, 4.422807
22.963076, -84.592092, -0.738880, 3.267104, 4.419909
23.073472, -84.693142, -0.742140, 3.252068, 4.401259
23.183940, -84.794818, -0.746277, 3.246247, 4.420566
23.293829, -84.896339, -0.746437, 3.218109, 4.400477
23.404005, -84.998319, -0.746301, 3.244271, 4.419311
23.514299, -85.100502, -0.747909, 3.244190, 4.425653
23.624739, -85.203022, -0.748105, 3.249360, 4.433218
23.735308, -85.305668, -0.748549, 3.251372, 4.438191
23.845650, -85.408050, -0.748609, 3.228975, 4.415388
23.955214, -85.510352, -0.748075, 3.249194, 4.432790
24.065898, -85.613339, -0.748754, 3.240361, 4.426714
24.176409, -85.715860, -0.748314, 3.281173, 4.462434
24.286946, -85.818456, -0.748174, 3.246373, 4.429333
24.397334, -85.920903, -0.748052, 3.246842, 4.429501
24.507724, -86.023342, -0.748077, 3.246610, 4.429276
24.618102, -86.125790, -0.748235, 3.246195, 4.429347
24.728388, -86.228137, -0.747974, 3.245293, 4.426385
24.839099, -86.330833, -0.748169, 3.248063, 4.427195
24.949393, -86.433412, -0.749183, 3.233090, 4.418193
25.059242, -86.535617, -0.749456, 3.230356, 4.412458
25.168936, -86.637717, -0.749721, 3.226029, 4.408065
25.278078, -86.739691, -0.750608, 3.182772, 4.367459
25.386929, -86.841928, -0.756532, 3.199495, 4.401877
25.495486, -86.944329, -0.758563, 3.193010, 4.395785
25.604205, -87.047102, -0.757243, 3.198968, 4.402415
25.712958, -87.150060, -0.758773, 3.198232, 4.407157
25.821682, -87.253293, -0.760168, 3.198173, 4.412444
25.930555, -87.356868, -0.760719, 3.202839, 4.421920
26.039519, -87.460442, -0.760333, 3.193415, 4.375716
26.147742, -87.563621, -0.757581, 3.182372, 4.381460
26.256802, -87.666776, -0.756711, 3.205496, 4.410027
26.366242, -87.769814, -0.755096, 3.223408, 4.432360
26.475622, -87.872602, -0.753557, 3.218501, 4.413447
26.585173, -87.975212, -0.751887, 3.225384, 4.415999
26.694952, -88.077707, -0.750342, 3.231934, 4.418612
26.804949, -88.180099, -0.748907, 3.238196, 4.421228
26.915120, -88.282303, -0.747240, 3.242613, 4.421206
27.025759, -88.384390, -0.744865, 3.294198, 4.465246
27.136523, -88.486714, -0.744024, 3.266005, 4.450410
27.247180, -88.588418, -0.743190, 3.250299, 4.415452
27.357696, -88.689770, -0.741207, 3.253797, 4.410675
27.468075, -88.790806, -0.739479, 3.200978, 4.360399
27.578185, -88.891740, -0.742610, 3.243824, 4.405985
27.688249, -88.992444, -0.742315, 3.241299, 4.394869
27.798723, -89.093236, -0.738250, 3.255242, 4.401688
27.909530, -89.193963, -0.737339, 3.262003, 4.406649
28.020522, -89.294707, -0.736742, 3.266773, 4.410665
28.131724, -89.395513, -0.735184, 3.274815, 4.414968
28.243339, -89.496132, -0.732148, 3.286844, 4.420291
28.354847, -89.596136, -0.730352, 3.264794, 4.399425
28.466096, -89.696616, -0.727896, 3.283107, 4.401549
28.578163, -89.796337, -0.726715, 3.314868, 4.434024
28.690286, -89.895925, -0.725556, 3.296909, 4.406929
28.802497, -89.995271, -0.723837, 3.303429, 4.408965
28.914923, -90.094482, -0.722281, 3.309630, 4.411165
29.027547, -90.193540, -0.720814, 3.313963, 4.411682
29.140352, -90.292334, -0.718144, 3.322802, 4.413508
29.253563, -90.390905, -0.715843, 3.333915, 4.419707
29.367501, -90.489720, -0.715189, 3.348898, 4.442226
29.481033, -90.588473, -0.715245, 3.340902, 4.423564
29.594267, -90.686811, -0.714895, 3.331840, 4.412163
29.707459, -90.785076, -0.714702, 3.297368, 4.386355
29.819965, -90.883113, -0.717452, 3.319508, 4.409728
29.932603, -90.981162, -0.716993, 3.315727, 4.396734
30.045675, -91.079177, -0.712584, 3.332241, 4.404364
30.159107, -91.177066, -0.711457, 3.339202, 4.408861
30.272726, -91.274946, -0.710784, 3.344024, 4.412563
30.386547, -91.372870, -0.709386, 3.351621, 4.416920
30.500742, -91.470604, -0.706107, 3.364325, 4.422195
30.615277, -91.568145, -0.705127, 3.367762, 4.423659
30.729258, -91.665945, -0.702656, 3.366794, 4.443092
30.843523, -91.762848, -0.700731, 3.392355, 4.426281
30.958385, -91.859532, -0.699241, 3.374409, 4.409098
31.073227, -91.955917, -0.697340, 3.380644, 4.410322
31.188271, -92.052129, -0.695694, 3.386347, 4.411641
31.303500, -92.148197, -0.694279, 3.391695, 4.413387
31.418859, -92.244008, -0.692349, 3.396067, 4.412452
31.534431, -92.339522, -0.689082, 3.406439, 4.413503
31.650379, -92.434792, -0.686900, 3.417071, 4.419842
31.767059, -92.530348, -0.685627, 3.429980, 4.429150
31.883610, -92.625748, -0.684940, 3.422392, 4.419830
31.999930, -92.720652, -0.683707, 3.424364, 4.417621
32.115678, -92.815186, -0.684382, 3.420306, 4.413441
32.231700, -92.909729, -0.684521, 3.404543, 4.394269
32.348034, -93.004231, -0.680509, 3.429668, 4.412601
32.464793, -93.098582, -0.678959, 3.437528, 4.417366
32.581770, -93.192880, -0.677980, 3.443182, 4.420965
32.698933, -93.287145, -0.677040, 3.448662, 4.425045
32.816402, -93.381421, -0.675022, 3.459031, 4.430872
32.934173, -93.475430, -0.672344, 3.465794, 4.430348
33.052184, -93.569346, -0.670540, 3.488600, 4.469880
33.169982, -93.661958, -0.667675, 3.443772, 4.400278
33.288132, -93.754545, -0.666031, 3.471764, 4.416498
33.406313, -93.847211, -0.664021, 3.478767, 4.417493
33.524688, -93.939676, -0.662271, 3.484186, 4.418311
33.643235, -94.031968, -0.660793, 3.488927, 4.419241
33.761978, -94.124141, -0.658679, 3.496146, 4.421416
33.880936, -94.215889, -0.654121, 3.506174, 4.418335
34.000335, -94.307130, -0.650333, 3.518969, 4.422035
34.120124, -94.398051, -0.648290, 3.527544, 4.425675
34.240470, -94.489072, -0.646887, 3.533390, 4.424006
34.360640, -94.579874, -0.646002, 3.524478, 4.417219
34.479835, -94.670023, -0.645960, 3.518027, 4.405239
34.599366, -94.760281, -0.648983, 3.490810, 4.361355
34.718591, -94.850180, -0.645963, 3.516221, 4.400677
34.838300, -94.939963, -0.641683, 3.526274, 4.402205
34.958356, -95.029400, -0.638921, 3.535241, 4.404097
35.078700, -95.118564, -0.636448, 3.543573, 4.406372
35.199332, -95.207504, -0.634128, 3.552795, 4.410731
35.320334, -95.296312, -0.631419, 3.562380, 4.414233
35.441594, -95.384826, -0.629389, 3.570836, 4.418414
35.563344, -95.473387, -0.627491, 3.568965, 4.412267
35.684101, -95.560905, -0.623615, 3.532440, 4.366282
35.805278, -95.648079, -0.620823, 3.581246, 4.402896
35.927166, -95.735029, -0.618502, 3.588271, 4.404282
36.049278, -95.821738, -0.616463, 3.594451, 4.405498
36.171612, -95.908262, -0.614342, 3.602166, 4.408518
36.294256, -95.994434, -0.609610, 3.612584, 4.406438
36.417396, -96.079971, -0.604437, 3.629301, 4.411591
36.540925, -96.165117, -0.602223, 3.636776, 4.413981
36.664683, -96.250034, -0.600477, 3.644125, 4.416985
36.789054, -96.335046, -0.599134, 3.653139, 4.420788
36.912752, -96.419819, -0.598567, 3.600126, 4.369612
37.036164, -96.504210, -0.600606, 3.634431, 4.406382
37.159336, -96.588342, -0.600959, 3.624084, 4.392504
37.282787, -96.672537, -0.596848, 3.635757, 4.396015
37.406579, -96.756366, -0.593867, 3.645090, 4.398275
37.530642, -96.839927, -0.591653, 3.652489, 4.400569
37.654959, -96.923270, -0.589575, 3.660136, 4.403636
37.779496, -97.006431, -0.587680, 3.667476, 4.406107
37.904269, -97.089495, -0.586775, 3.675334, 4.414228
38.029492, -97.172812, -0.585731, 3.704540, 4.444892
38.154688, -97.255603, -0.583654, 3.680844, 4.411601
38.279334, -97.337129, -0.579283, 3.621982, 4.343448
38.404046, -97.418952, -0.576931, 3.698421, 4.413633
38.529576, -97.500711, -0.577663, 3.691402, 4.406182
38.655107, -97.582517, -0.577325, 3.693724, 4.408482
38.780808, -97.664265, -0.574979, 3.699852, 4.409158
38.906801, -97.745525, -0.569663, 3.711956, 4.408448
39.033292, -97.826183, -0.565573, 3.726255, 4.414097
39.160110, -97.906542, -0.562947, 3.733527, 4.414575
39.287158, -97.986475, -0.559342, 3.743534, 4.416796
39.414963, -98.066249, -0.557198, 3.757099, 4.424792
39.541806, -98.145896, -0.557385, 3.732138, 4.403023
39.668546, -98.225139, -0.560378, 3.713221, 4.364095
39.795011, -98.303997, -0.558759, 3.728473, 4.395459
39.921956, -98.382995, -0.555324, 3.737224, 4.398429
40.049136, -98.461721, -0.553298, 3.743513, 4.400107
40.176519, -98.540239, -0.551520, 3.749461, 4.402248
40.304111, -98.618583, -0.549838, 3.755815, 4.405153
40.431926, -98.696774, -0.548229, 3.762581, 4.408741
40.560003, -98.774837, -0.546708, 3.772104, 4.416162
40.688594, -98.853029, -0.545287, 3.767694, 4.409452
40.816981, -98.930548, -0.542802, 3.812785, 4.442425
40.944743, -99.007241, -0.539516, 3.723477, 4.347718
41.072705, -99.083823, -0.538505, 3.776883, 4.399765
41.201170, -99.160536, -0.538140, 3.779551, 4.401721
41.329714, -99.237243, -0.537911, 3.781777, 4.403705
41.458358, -99.313988, -0.537515, 3.786228, 4.408006
41.587200, -99.390616, -0.534600, 3.792808, 4.408033
41.716312, -99.466733, -0.530106, 3.803619, 4.409423
41.845752, -99.542514, -0.528433, 3.812098, 4.414402
41.975415, -99.618166, -0.526869, 3.818964, 4.418174
42.105450, -99.693832, -0.525341, 3.761199, 4.369460
42.234633, -99.769202, -0.525626, 3.810767, 4.407903
42.363875, -99.844012, -0.525598, 3.793950, 4.386189
42.493435, -99.918782, -0.521686, 3.817253, 4.403031
42.623352, -99.993257, -0.519542, 3.823973, 4.405476
42.753454, -100.067539, -0.518052, 3.828868, 4.407222
42.883720, -100.141666, -0.516671, 3.833705, 4.409320
43.014255, -100.215715, -0.516101, 3.840050, 4.415414
43.144923, -100.289920, -0.517475, 3.841436, 4.419764
43.275632, -100.364369, -0.516293, 3.862614, 4.455879
43.406531, -100.438395, -0.513719, 3.843181, 4.413524
43.537657, -100.512043, -0.510727, 3.852400, 4.415040
43.667452, -100.584656, -0.506874, 3.796954, 4.356519
43.797895, -100.657234, -0.506530, 3.849031, 4.402095
43.928764, -100.729903, -0.507225, 3.848803, 4.403207
44.059613, -100.802686, -0.508018, 3.848205, 4.404464
44.190449, -100.875611, -0.508847, 3.848984, 4.407642
44.321381, -100.948644, -0.507844, 3.852193, 4.408866
44.452502, -101.021361, -0.503847, 3.860688, 4.408765
44.584039, -101.093527, -0.500431, 3.869555, 4.412212
44.715714, -101.165444, -0.499257, 3.876630, 4.415705
44.847282, -101.237289, -0.498634, 3.857699, 4.399355
44.978806, -101.309068, -0.498521, 3.866309, 4.403335
45.109942, -101.380144, -0.496363, 3.869402, 4.399037
45.241615, -101.451164, -0.493529, 3.875876, 4.401247
45.373496, -101.521939, -0.491581, 3.881589, 4.403025
45.505568, -101.592496, -0.489770, 3.887176, 4.405096
45.637833, -101.662857, -0.488063, 3.892973, 4.407658
45.770350, -101.733108, -0.486067, 3.900409, 4.411447
45.903078, -101.803044, -0.483856, 3.907597, 4.414818
46.036341, -101.872986, -0.481958, 3.924511, 4.427975
46.169297, -101.942297, -0.479501, 3.914342, 4.412462
46.302738, -102.011405, -0.477104, 3.920118, 4.411474
46.434874, -102.079657, -0.473754, 3.862385, 4.353430
46.567659, -102.147855, -0.472934, 3.920376, 4.403978
46.700998, -102.216084, -0.472983, 3.922841, 4.406664
46.834420, -102.284375, -0.473047, 3.926393, 4.411047
46.968021, -102.352680, -0.471264, 3.931492, 4.412748
47.101865, -102.420581, -0.466761, 3.941385, 4.413794
47.236148, -102.487959, -0.463639, 3.953327, 4.420492
47.370698, -102.555145, -0.462813, 3.955704, 4.421233
47.505236, -102.622226, -0.462215, 3.959995, 4.424387
47.639963, -102.688657, -0.462872, 3.964483, 4.434421
47.774366, -102.755628, -0.462605, 3.922019, 4.375464
47.908434, -102.822216, -0.459513, 3.952818, 4.410110
48.042998, -102.888524, -0.456306, 3.962491, 4.414221
48.177879, -102.954495, -0.453543, 3.971352, 4.418088
48.313035, -103.020169, -0.450959, 3.978670, 4.420788
48.448370, -103.085614, -0.449512, 3.986870, 4.426143
48.583954, -103.151015, -0.448341, 3.994822, 4.432450
48.719885, -103.216208, -0.446004, 4.002987, 4.437213
48.856297, -103.281301, -0.443649, 4.000296, 4.431353
48.992791, -103.345779, -0.441200, 4.031732, 4.459323
49.129142, -103.410092, -0.439116, 4.014381, 4.434670
49.264376, -103.473600, -0.436199, 3.960209, 4.379130
49.400439, -103.537076, -0.434875, 4.015808, 4.428054
49.537052, -103.600470, -0.434057, 4.020051, 4.431025
49.673856, -103.663826, -0.432794, 4.026756, 4.435917
49.810911, -103.726913, -0.429016, 4.034536, 4.436806
49.948301, -103.789485, -0.425492, 4.045115, 4.441506
50.086020, -103.851772, -0.423684, 4.053034, 4.446397
50.223967, -103.913834, -0.421835, 4.058666, 4.448808
50.361454, -103.975593, -0.420585, 4.037319, 4.422893
50.499922, -104.037251, -0.420903, 4.063617, 4.455496
50.637508, -104.098558, -0.420553, 4.038782, 4.426003
50.775146, -104.159911, -0.418342, 4.051522, 4.433977
50.913026, -104.221023, -0.416123, 4.058825, 4.437571
51.051152, -104.281888, -0.414039, 4.066013, 4.441345
51.189405, -104.342560, -0.412619, 4.072008, 4.444637
51.327839, -104.403134, -0.411542, 4.077961, 4.448705
51.466529, -104.463563, -0.409644, 4.087546, 4.455202
51.605824, -104.524010, -0.407877, 4.116908, 4.483608
51.744961, -104.583889, -0.405743, 4.091962, 4.453996
51.884506, -104.643539, -0.403327, 4.097008, 4.453082
52.023782, -104.702816, -0.401502, 4.101211, 4.454976
52.161839, -104.761444, -0.398662, 4.061339, 4.414783
52.301076, -104.820095, -0.396953, 4.104127, 4.450271
52.440711, -104.878518, -0.395507, 4.110172, 4.454239
52.580619, -104.936781, -0.392750, 4.117475, 4.456894
52.720798, -104.994607, -0.389345, 4.126514, 4.460675
52.861240, -105.052109, -0.387199, 4.132945, 4.463430
53.001959, -105.109274, -0.384283, 4.141048, 4.466920
53.142872, -105.166039, -0.381709, 4.144428, 4.465986
53.283274, -105.222340, -0.381469, 4.143905, 4.464812
53.424622, -105.278893, -0.381042, 4.149343, 4.473810
53.565132, -105.334909, -0.379808, 4.135089, 4.451480
53.705829, -105.390865, -0.377447, 4.141632, 4.455308
53.846776, -105.446554, -0.375181, 4.149143, 4.459388
53.987977, -105.501986, -0.373053, 4.156539, 4.463605
54.129356, -105.557191, -0.371154, 4.162909, 4.466544
54.270900, -105.612194, -0.369464, 4.169727, 4.470865
54.412706, -105.666994, -0.367387, 4.178886, 4.477392
54.555097, -105.721718, -0.365537, 4.173848, 4.471447
54.697224, -105.775851, -0.363279, 4.218482, 4.502747
54.839722, -105.829795, -0.361047, 4.186420, 4.474012
54.982011, -105.883332, -0.359193, 4.161571, 4.434691
55.122814, -105.936311, -0.356691, 4.168295, 4.453211
55.265269, -105.989301, -0.355047, 4.194386, 4.473486
55.408026, -106.042125, -0.353329, 4.202340, 4.478964
55.551054, -106.094690, -0.350362, 4.209448, 4.481908
55.694325, -106.146892, -0.347919, 4.216285, 4.485158
55.837875, -106.198780, -0.345660, 4.223439, 4.489101
55.981610, -106.250358, -0.343402, 4.228653, 4.490988
56.125011, -106.301668, -0.341757, 4.210266, 4.469521
56.268800, -106.352747, -0.342228, 4.228260, 4.488440
56.412982, -106.403924, -0.340841, 4.238108, 4.506420
56.556530, -106.454756, -0.339295, 4.219011, 4.474408
56.700078, -106.505238, -0.337045, 4.224751, 4.476675
56.843804, -106.555440, -0.334960, 4.229028, 4.478152
56.987609, -106.605440, -0.333862, 4.234918, 4.482055
57.131562, -106.655350, -0.332807, 4.239856, 4.485370
57.275714, -106.705060, -0.330812, 4.246542, 4.489573
57.420364, -106.754792, -0.329197, 4.275932, 4.517749
57.564903, -106.803940, -0.327294, 4.251204, 4.489926
57.709817, -106.852854, -0.324907, 4.256278, 4.492505
57.854475, -106.901433, -0.322746, 4.261443, 4.492998
57.998994, -106.949442, -0.320276, 4.227457, 4.457013
58.142730, -106.997437, -0.317808, 4.266505, 4.490890
58.287901, -107.045027, -0.315943, 4.272784, 4.495343
58.433351, -107.092442, -0.313943, 4.281746, 4.501815
58.579071, -107.139627, -0.311707, 4.288161, 4.505394
58.725048, -107.186512, -0.309555, 4.295941, 4.510444
58.871254, -107.233123, -0.307679, 4.301300, 4.513368
59.017632, -107.279492, -0.305882, 4.306175, 4.515906
59.163478, -107.325433, -0.305579, 4.300546, 4.510469
59.309996, -107.371375, -0.303795, 4.349922, 4.550334
59.456759, -107.417220, -0.301480, 4.305650, 4.506901
59.602604, -107.462449, -0.299577, 4.296466, 4.497055
59.748742, -107.507447, -0.297551, 4.299306, 4.496984
59.894897, -107.552225, -0.296667, 4.302780, 4.499096
60.041142, -107.597017, -0.297233, 4.305112, 4.502118
60.187445, -107.641879, -0.296973, 4.308249, 4.504903
60.333895, -107.686652, -0.295912, 4.312834, 4.508428
60.480851, -107.731463, -0.294857, 4.308017, 4.503998
60.627455, -107.775778, -0.292888, 4.339845, 4.526886
