t,x,y,yaw,v,vy,yaw_rate
13.533,3.0051005587525244,-6.637216065441659e-06,-6.354542182313063e-06,2.796689939412801,-3.0203836682732468e-05,-5.277501410647207e-06
13.567,3.100633639292952,-7.241753094203774e-06,-6.565867557045453e-06,2.8247976746278853,-3.09844735855032e-05,-5.3459403844151324e-06
13.600999999999999,3.1971125036305015,-7.87291703836369e-06,-6.779091847933373e-06,2.852326962417667,-3.17783020350924e-05,-5.389645363998189e-06
13.635,3.294517687863185,-8.531118107378017e-06,-6.9933427377750385e-06,2.879289707030831,-3.258268253883055e-05,-5.406814426570985e-06
13.669,3.3928301286494214,-9.216672265562941e-06,-7.207688511714109e-06,2.9056975677308463,-3.339471322215418e-05,-5.3957537461881936e-06
13.703,3.4920311549646383,-9.929792437685779e-06,-7.421141940975257e-06,2.931561963837774,-3.4211238149638425e-05,-5.354889020366902e-06
13.737,3.5921024800275307,-1.0670580031573319e-05,-7.632664489936702e-06,2.956894079666014,-3.5028857613349664e-05,-5.2827730447945835e-06
13.771,3.6930261933924613,-1.1439016836507144e-05,-7.841170695031577e-06,2.981704869360744,-3.584393950393014e-05,-5.178088093293711e-06
13.805,3.7947847532046204,-1.2234957331418886e-05,-8.045532510403e-06,3.0060050616346574,-3.665263168941191e-05,-5.039641678886276e-06
13.839,3.8973609786145365,-1.305812141470933e-05,-8.244583386137986e-06,3.029805164407209,-3.7450873956975544e-05,-4.866354720133811e-06
13.873,4.000738042348721,-1.390808753835901e-05,-8.43712176029788e-06,3.053115469348439,-3.823440905296218e-05,-4.657238934998522e-06
13.907,4.104899463433193,-1.4784286185543926e-05,-8.62191357369096e-06,3.075946056329308,-3.899879101347327e-05,-4.411361482100694e-06
13.941,4.2098291000667425,-1.568599358045494e-05,-8.797693284785929e-06,3.098306797780325,-3.97393890933456e-05,-4.127791799511619e-06
13.975,4.3155111426408785,-1.661232544548157e-05,-8.963162687144235e-06,3.120207362960698,-4.045138489491658e-05,-3.805524672161564e-06
14.009,4.4219301069034005,-1.7562230523739873e-05,-9.116986564175903e-06,3.1416572221393793,-4.1129759063168066e-05,-3.443369877893851e-06
14.043,4.529070827262682,-1.853448345207083e-05,-9.257783798597074e-06,3.1626656506901765,-4.17692624653413e-05,-3.0397933238663946e-06
14.077,4.636918450229728,-1.952767636312142e-05,-9.384111907977134e-06,3.183241733102652,-4.23643650446488e-05,-2.5926856581225623e-06
14.111,4.745458427995201,-2.0540208306025373e-05,-9.494441905130158e-06,3.2033943669103997,-4.2909170408965034e-05,-2.099018687941935e-06
14.145,4.854676512138636,-2.1570271111183604e-05,-9.587118595137369e-06,3.2231322665383506,-4.339727879948181e-05,-1.554321853619498e-06
14.179,4.964558747467099,-2.2615829592170333e-05,-9.660298319377565e-06,3.242463967071151,-4.382156927950023e-05,-9.518600582225236e-07
14.213,5.075091465980643,-2.3674592746358104e-05,-9.711850602311374e-06,3.2613978279437097,-4.417385125892285e-05,-2.8129632689121924e-07
14.247,5.186261280961974,-2.474397050741444e-05,-9.739199838517007e-06,3.2799420365555854,-4.444429744052821e-05,4.735680338890875e-07
14.281,5.298055081187386,-2.5821163165069078e-05,-9.746536877278795e-06,3.298104611844808,-4.461057304145414e-05,5.800883141349732e-07
14.315,5.410460025257279,-2.6905369583747918e-05,-9.76139077553129e-06,3.3158934075846713,-4.488903347538245e-05,4.779493878145783e-07
14.349,5.52346353604361,-2.799708520293534e-05,-9.772102474239078e-06,3.3333161161156695,-4.5070344674968295e-05,5.569965116451712e-07
14.383,5.63705329525138,-2.9095767543749324e-05,-9.784913503369403e-06,3.3503802713506956,-4.530201634702002e-05,5.199888764505078e-07
14.417,5.751217238091818,-3.0201528677068226e-05,-9.796818116855883e-06,3.3670932522041013,-4.550927569160297e-05,5.241493921027534e-07
14.451,5.86594354806531,-3.13141593753582e-05,-9.808690737812153e-06,3.383462285721908,-4.571956072364632e-05,5.268291439931092e-07
14.485,5.981220651851708,-3.2433627236802305e-05,-9.820595994652538e-06,3.399494450216683,-4.596594656876341e-05,6.02181216675081e-07
14.519,6.097037214305796,-3.355972143950613e-05,-9.83219567874273e-06,3.4151966783446217,-4.610342021065187e-05,5.224746529294978e-07
14.553,6.213382133555627,-3.4692398692992045e-05,-9.844369801060038e-06,3.4305757600705853,-4.631597382284325e-05,5.36160963966042e-07
14.587,6.330244536201954,-3.583163365032385e-05,-9.855898509665023e-06,3.4456383456367705,-4.65467326938776e-05,5.987756930347212e-07
14.621,6.447613772616371,-3.6977148692391545e-05,-9.867129678159392e-06,3.46039094843581,-4.668711882181054e-05,5.505906191872676e-07
14.655,6.565479412335993,-3.812900333062765e-05,-9.878557464477262e-06,3.474839947789592,-4.683635062261216e-05,5.22641332654927e-07
14.689,6.683831239553342,-3.928690874357867e-05,-9.890006391725367e-06,3.4889915917601573,-4.7051090582946736e-05,5.403046486653881e-07
14.723,6.8026592486987,-4.045092670212925e-05,-9.90079380400509e-06,3.5028519998188004,-4.722104852206085e-05,5.536655057870636e-07
14.757,6.921953640113478,-4.162087546213162e-05,-9.912066849411448e-06,3.5164271654959154,-4.7391184898193464e-05,5.238507697664691e-07
14.791,7.041704815812626,-4.2796692662229184e-05,-9.923032536391726e-06,3.5297229589796704,-4.757179478102254e-05,5.471011378237485e-07
14.825,7.1619033753342976,-4.3978312517048e-05,-9.933894746336227e-06,3.54274512965726,-4.772066045176748e-05,5.250888670706144e-07
14.859,7.282540111674923,-4.5165535441899605e-05,-9.944827361473843e-06,3.555499308584294,-4.791816612438284e-05,5.711955885628386e-07
14.893,7.4036060073078644,-4.635832808403374e-05,-9.954744011083973e-06,3.5679910109498088,-4.807886127966758e-05,5.482558717202628e-07
14.927,7.525092230284031,-4.755674332215935e-05,-9.965649707007104e-06,3.5802256383950306,-4.836584461106386e-05,7.415719009473577e-07
14.961,7.646990130412794,-4.876034972656173e-05,-9.975972424152657e-06,3.592208481501717,-4.8372860695993986e-05,5.483474247998486e-07
14.995,7.769291235521453,-4.996930098233057e-05,-9.986086101275195e-06,3.603944721840937,-4.859481103291738e-05,6.2685766351212e-07
15.029,7.891987247791611,-5.118345363255375e-05,-9.996364531031119e-06,3.6154394344375893,-4.869552431672367e-05,5.623017303021528e-07
15.063,8.015070040171134,-5.240275583471372e-05,-1.000660581532424e-05,3.62669758984164,-4.8845788573484666e-05,5.47435403514616e-07
15.097,8.138531652859786,-5.362709799280913e-05,-1.0016724412251719e-05,3.637724056320386,-4.900486957166426e-05,5.547154397453042e-07
15.131,8.26236428986723,-5.485656795871e-05,-1.0026523552278356e-05,3.6485236019334892,-4.9270810517636264e-05,7.487611101151328e-07
15.165,8.386560315641988,-5.6090669185077915e-05,-1.0036597145332695e-05,3.65910089668575,-4.92856560742275e-05,5.577664965735265e-07
15.199,8.511112251769461,-5.73297710870489e-05,-1.0046174408462085e-05,3.6694605143705434,-4.9399992188648494e-05,5.883718841733753e-07
15.233,8.636012773738349,-5.8573421625756426e-05,-1.005509064553607e-05,3.6796069347322873,-4.9541463117395404e-05,5.307527309006695e-07
15.267,8.761254707773153,-5.982182754213605e-05,-1.0065439648566001e-05,3.689544545273778,-4.9717688769686886e-05,6.161965211862281e-07
15.301,8.886831027732239,-6.107471912370791e-05,-1.0074925357706622e-05,3.699277643260245,-4.982378871932597e-05,5.498698500090748e-07
15.335,9.012734852069446,-6.233230010635853e-05,-1.0084281334829792e-05,3.708810437443153,-5.013770817186116e-05,8.060181836228176e-07
15.369,9.138959440858466,-6.35941181862789e-05,-1.009407514668461e-05,3.7181470500732976,-5.013150631847415e-05,6.057884490518569e-07
15.403,9.26549819287835,-6.486046194624948e-05,-1.010321861264331e-05,3.7272915184434328,-5.024215157543388e-05,6.329557026627109e-07
15.437,9.392344642759044,-6.613098406517453e-05,-1.0112116135763377e-05,3.736247796839189,-5.0323608403642616e-05,5.519387860609353e-07
15.471,9.519492458185482,-6.740577409403713e-05,-1.0121726518592913e-05,3.7450197581290823,-5.045404953461977e-05,5.78736172317398e-07
15.505,9.64693543715949,-6.868468560957647e-05,-1.0130247169568112e-05,3.7536111955101,-5.058461080219097e-05,5.878882802233753e-07
15.539,9.774667505317783,-6.99677591540326e-05,-1.0139646278113222e-05,3.762025824074975,-5.088932287864409e-05,7.569059709637093e-07
15.573,9.902682713305321,-7.125486343582507e-05,-1.015000247306903e-05,3.7702672825342,-5.0875486446941644e-05,6.047405208887346e-07
15.607,10.030975234202826,-7.254617579844861e-05,-1.0158743405258754e-05,3.7783391346182404,-5.112607395607718e-05,8.342726006251684e-07
15.641,10.159539361007106,-7.384121958631684e-05,-1.0167288696676861e-05,3.786244870815129,-5.1200138976611866e-05,7.308842663832719e-07
15.675,10.288369504162976,-7.514019083462314e-05,-1.0175979016682126e-05,3.7939879096962814,-5.1348163825386725e-05,8.170605604818625e-07
15.709,10.417460189146377,-7.644285417617459e-05,-1.01848214945735e-05,3.8015715995396815,-5.142397881533926e-05,7.432130493652447e-07
15.743,10.54680605409704,-7.774926985629194e-05,-1.0193709333030907e-05,3.8089992196911044,-5.138665535399382e-05,5.684462805870642e-07
15.777,10.676401847499884,-7.905939298051142e-05,-1.020255604541715e-05,3.8162739819818636,-5.156122138728809e-05,6.388677761368747e-07
15.811,10.806242425914228,-8.037321145021576e-05,-1.021083271951729e-05,3.82339903220181,-5.15955651731947e-05,5.851526490266268e-07
15.845,10.936322751749653,-8.169045221145098e-05,-1.0219589399221376e-05,3.8303774513616,-5.1735978818963496e-05,5.684796544068984e-07
15.879,11.066637891087492,-8.301137680413017e-05,-1.0228340434655309e-05,3.837212257074427,-5.186711083337435e-05,6.257137395619983e-07
15.913,11.197183011547482,-8.433572442861348e-05,-1.0236515190649961e-05,3.843906404867272,-5.192513446207006e-05,5.982058678675992e-07
15.947,11.32795338019809,-8.566344370432877e-05,-1.0244475431735575e-05,3.8504627894235752,-5.2065993677954546e-05,6.422128942625918e-07
15.981,11.458944361509829,-8.699448754999772e-05,-1.0252823443238739e-05,3.8568842458642663,-5.2162482595986136e-05,6.365592477425627e-07
16.015,11.590151415350805,-8.832891139474383e-05,-1.0260417220770014e-05,3.8631735509487437,-5.2376753227960094e-05,8.163779631092032e-07
16.049,11.721570095023461,-8.966639932952254e-05,-1.0268638667881068e-05,3.86933342434954,-5.233675235914733e-05,6.377762768166291e-07
