t,x,y,yaw,v,vy,yaw_rate
35.022,17.496380435473693,-0.00019183030405657854,-1.3250260965632598e-05,4.042386133769876,-6.620648591306784e-05,6.905390221860291e-07
35.056,17.63382935398532,-0.0001936407940752056,-1.3256774638422046e-05,4.044857874474176,-6.636669958540913e-05,7.732901701474286e-07
35.09,17.771361442922792,-0.00019545330948889973,-1.326423531691102e-05,4.047278747627921,-6.633074739289188e-05,6.643715560384352e-07
35.124,17.908974990667634,-0.00019726792807773504,-1.3271184704324039e-05,4.049649800047746,-6.638420638851845e-05,6.46843386030122e-07
35.158,18.04666832082591,-0.00019908463772044536,-1.327820695477994e-05,4.051972057017765,-6.65381700665605e-05,7.933099838668821e-07
35.192,18.184439791503323,-0.0002009031673293236,-1.328445763050089e-05,4.054246522773012,-6.65132739499305e-05,6.808517680424699e-07
35.226,18.322287794595105,-0.00020272371895200075,-1.3291384806882436e-05,4.0564741807992055,-6.655841009158472e-05,6.772459268499266e-07
35.26,18.460210755090788,-0.0002045461897045165,-1.3297842831792837e-05,4.058655994389722,-6.671623283900412e-05,7.987220735633555e-07
35.294,18.598207130393064,-0.00020637050057437974,-1.3304311764409727e-05,4.060792907025989,-6.674027177309181e-05,7.577578965575738e-07
35.328,18.73627540965072,-0.00020819669493786163,-1.3310905486712276e-05,4.062885842740749,-6.679204533518396e-05,7.581047645574435e-07
35.362,18.874414113105324,-0.00021002473411069764,-1.3317317998901357e-05,4.064935706564913,-6.68673559297959e-05,7.875864403958445e-07
35.396,19.01262179145141,-0.0002118545010431195,-1.3323889186299418e-05,4.066943384913946,-6.68469194263555e-05,6.892491051437705e-07
35.43,19.150897025209645,-0.00021368610937196598,-1.3330456617482458e-05,4.068909745935243,-6.687493666647778e-05,6.345414462669897e-07
35.464,19.289238424113144,-0.00021551957547542782,-1.3337232877959366e-05,4.070835639922963,-6.695355526429404e-05,6.775126271738658e-07
35.498,19.427644626506204,-0.00021735486517364717,-1.3343565099090972e-05,4.0727218996780294,-6.705290828400718e-05,7.573395450917975e-07
35.532,19.566114298755544,-0.00021919184481558428,-1.335003168561571e-05,4.07456934086734,-6.713190505068132e-05,7.912833478257773e-07
35.566,19.704646134673585,-0.00022103051253839518,-1.3356302153639664e-05,4.076378762364329,-6.715735459509406e-05,7.651709257556624e-07
35.6,19.84323885495362,-0.00022287088338911429,-1.3362814792166564e-05,4.078150946591051,-6.724009815729203e-05,7.87403351780646e-07
35.634,19.98189120661662,-0.00022471294597070058,-1.3369337601706361e-05,4.079886659893671,-6.719182500111452e-05,6.733566366552719e-07
35.668,20.120601962469458,-0.00022655667860006169,-1.3375701304398722e-05,4.081586652812057,-6.722245895756373e-05,6.551678467777465e-07
35.702,20.259369920574205,-0.00022840207466678193,-1.338222568427583e-05,4.08325166046296,-6.730622368503594e-05,6.816977025003459e-07
35.736,20.398193903728394,-0.00023024919032391515,-1.3388358214411939e-05,4.084882402828284,-6.742670554867249e-05,7.94854516851324e-07
35.77,20.53707275895598,-0.00023209777920757835,-1.339465491318629e-05,4.0864795851035405,-6.736469390670412e-05,6.464428575555623e-07
35.804,20.676005357008776,-0.00023394799657521629,-1.340090093969515e-05,4.088043897909568,-6.742122472437763e-05,6.594777095857162e-07
35.838,20.814990591878082,-0.0002357998540224512,-1.340696445294287e-05,4.089576017695095,-6.754109714611421e-05,7.544974110599381e-07
35.872,20.95402738031655,-0.00023765319798919752,-1.3413505027200782e-05,4.091076607001445,-6.752911129538432e-05,6.83627159966425e-07
35.906,21.093114661369597,-0.00023950817893506093,-1.341967004950149e-05,4.0925463146865075,-6.76554609041059e-05,7.899328361162866e-07
35.94,21.2322513959168,-0.0002413646171832294,-1.3426060462156848e-05,4.093985776315645,-6.761782701854871e-05,6.835174432260246e-07
35.974,21.371436566222403,-0.00024322260332463095,-1.3432545799238e-05,4.095395614316054,-6.767648112533423e-05,6.852440317469354e-07
36.008,21.51066917549534,-0.00024508218290621793,-1.3438693115733843e-05,4.09677643833239,-6.779963052026722e-05,7.847396771940503e-07
36.042,21.649948247458187,-0.00024694316577701637,-1.344483478825959e-05,4.0981288454863645,-6.776410396775049e-05,6.991115542682443e-07
36.076,21.789272825924886,-0.0002488056666688424,-1.3451008325648834e-05,4.0994534205648145,-6.779614822697446e-05,6.746800385735053e-07
36.11,21.92864197438742,-0.0002506696772136341,-1.345744144439604e-05,4.100750736338134,-6.789476136869754e-05,7.512585188409387e-07
36.144,22.068054775610754,-0.00025253509174729956,-1.3463891300748476e-05,4.102021353821428,-6.786089978566273e-05,6.489381925689877e-07
36.178,22.20751033123622,-0.0002544020548218299,-1.3470150498433448e-05,4.1032658224195275,-6.798516520009916e-05,7.635064534388018e-07
36.212,22.34700776139313,-0.00025627035147174614,-1.3476167461953346e-05,4.1044846803045,-6.797746571571003e-05,6.84053369415327e-07
36.246,22.486546204318145,-0.00025814015564567405,-1.3482801564176608e-05,4.1056784545074585,-6.80101209237747e-05,6.827547113738878e-07
36.28,22.626124815982752,-0.0002600113794841031,-1.3488715054770046e-05,4.106847661248013,-6.813412437906717e-05,7.811333386035104e-07
36.314,22.765742769728273,-0.0002618839190344138,-1.3495125121068427e-05,4.107992806133865,-6.80813230235331e-05,6.662015199736803e-07
36.348,22.905399255908318,-0.00026375791183972123,-1.3501308418962275e-05,4.109114384330576,-6.811505718663869e-05,6.501952181479033e-07
36.382,23.045093481538803,-0.00026563332430409083,-1.3507555179603404e-05,4.110212880824319,-6.825985994743326e-05,7.828124170748658e-07
36.416,23.184824669954946,-0.00026751008596408654,-1.3513790061835306e-05,4.111288770652711,-6.829323082024991e-05,7.878296691783622e-07
36.45,23.32459206047546,-0.00026938811554710364,-1.3520042643390354e-05,4.112342519053239,-6.824674523820952e-05,6.575784753789127e-07
