t,x,y,yaw,v,vy,yaw_rate
13.9,-0.19830040715290623,4.700414852533033e-08,7.774138895982405e-06,-0.9067568469984674,0.0,2.6881645636488732e-05
13.92,-0.21635427329085824,-9.334911444340959e-08,9.937352632202615e-06,-0.902693306924879,0.0,0.00010816068681101052
13.94,-0.23374698409247577,-2.661866149146917e-07,1.1769009158462188e-05,-0.8696355401238153,0.0,9.158282631297859e-05
13.96,-0.25181284130314485,-4.788038538923427e-07,9.246365944917346e-06,-0.9032928605960115,0.0,-0.0001261321606772421
13.98,-0.2699921879278782,-6.468967454289158e-07,1.2350147270090007e-05,-0.9089673312755251,0.0,0.00015518906625863296
14.0,-0.28814221308362536,-8.710522290696283e-07,1.392178789251781e-05,-0.9075012578565677,0.0,7.858203112139042e-05
14.02,-0.3062457425768749,-1.1230857267968716e-06,1.6250066071378283e-05,-0.9051764747501965,0.0,0.00011641390894302347
14.04,-0.32410539104616104,-1.4133061944599068e-06,1.867645889381798e-05,-0.8929824235822087,0.0,0.00012131964112198479
14.06,-0.34230456706877077,-1.753202357387055e-06,2.2724649369651565e-05,-0.9099588012891884,0.0,0.00020240952379167932
14.08,-0.36050462267673616,-2.1667922396574234e-06,3.264172790292117e-05,-0.910002780633237,0.0,0.0004958539266634798
14.1,-0.37866611117964727,-2.7596146058920267e-06,3.260429320225862e-05,-0.9080744256293246,0.0,-1.8717350331269223e-06
14.12,-0.39679528631113187,-3.350703547603496e-06,3.328191558410845e-05,-0.90645875705603,0.0,3.3881119092490904e-05
14.14,-0.4148339708529721,-3.951065523995055e-06,3.449241442010671e-05,-0.9019342275915416,0.0,6.0524941799913e-05
14.16,-0.43253565075950184,-4.561639203505295e-06,3.512880220072641e-05,-0.8850839958529931,0.0,3.181938903098503e-05
14.18,-0.45058678048262035,-5.1957537693092185e-06,4.26449495738702e-05,-0.902556486712819,0.0,0.0003758073686571892
