t,x,y,yaw,v,vy,yaw_rate
14.84,-0.0001789475192238502,-2.188760793504595e-12,2.4546991694928116e-08,-1.2707295268860816e-05,0.0,9.574999879082685e-10
14.86,-0.00017920165936900274,-2.194999169537003e-12,2.4565768884973424e-08,-1.2707007257628088e-05,0.0,9.38859502265425e-10
14.88,-0.000179455794071671,-2.201242183908403e-12,2.4584188577150513e-08,-1.2706735133413185e-05,0.0,9.209846088541892e-10
14.9,-0.00017970992363621383,-2.2074897530461534e-12,2.4602265441522183e-08,-1.2706478227142616e-05,0.0,9.038432185838388e-10
14.92,-0.00017996404835443194,-2.213741796819007e-12,2.4620013532791783e-08,-1.2706235910905325e-05,0.0,8.874045634796049e-10
14.94,-0.00018021816850568068,-2.2199982383817063e-12,2.4637446315633633e-08,-1.270600756243729e-05,0.0,8.716391420926305e-10
14.96,-0.0001804722843576204,-2.2262590040418222e-12,2.4654576689072574e-08,-1.2705792596985453e-05,0.0,8.565186719470868e-10
14.98,-0.0001807263961667801,-2.2325240231283497e-12,2.4671417009886972e-08,-1.2705590457986092e-05,0.0,8.420160407199185e-10
15.0,-0.00018098050417861468,-2.238793227853874e-12,2.4687979115058873e-08,-1.2705400591728918e-05,0.0,8.281052585950072e-10
15.02,-0.00018123460862842897,-2.2450665532039325e-12,2.470427434339695e-08,-1.2705222490714391e-05,0.0,8.147614169038935e-10
15.04,-0.00018148870974165954,-2.2513439368161428e-12,2.4720313556260836e-08,-1.2705055661527932e-05,0.0,8.019606431941458e-10
15.06,-0.00018174280773407717,-2.2576253188627234e-12,2.4736107157465667e-08,-1.2704899620882416e-05,0.0,7.896800602415924e-10
15.08,-0.00018199690281250224,-2.2639106419508304e-12,2.4751665112434083e-08,-1.2704753921253193e-05,0.0,7.778977484208073e-10
15.1,-0.0001822509951749135,-2.270199851012861e-12,2.4766996966547256e-08,-1.2704618120562209e-05,0.0,7.665927056587205e-10
15.12,-0.00018250508501103843,-2.2764928932133977e-12,2.4782111862799075e-08,-1.2704491806246932e-05,0.0,7.557448125910206e-10
15.14,-0.00018275917250258072,-2.2827897178517366e-12,2.4797018558728945e-08,-1.2704374577114552e-05,0.0,7.45334796493491e-10
15.16,-0.0001830132578235895,-2.2890902762722923e-12,2.481172544268187e-08,-1.2704266050439616e-05,0.0,7.353441976461159e-10
15.18,-0.00018326734114090904,-2.2953945217811904e-12,2.4826240549427472e-08,-1.2704165865976465e-05,0.0,7.257553372800709e-10
15.2,-0.0001835214226141001,-2.301702409553784e-12,2.4840571575118698e-08,-1.2704073659552312e-05,0.0,7.165512845614329e-10
15.22,-0.00018377550239611444,-2.3080138965647018e-12,2.4854725891691854e-08,-1.27039891007167e-05,0.0,7.077158286576775e-10
15.24,-0.0001840295806336576,-2.314328941513881e-12,2.4868710560665682e-08,-1.270391187715803e-05,0.0,6.992334486913085e-10
15.26,-0.00018428365746701273,-2.3206475047427604e-12,2.4882532346352257e-08,-1.2703841667756609e-05,0.0,6.91089284328713e-10
15.28,-0.00018453773303064226,-2.32696954817319e-12,2.489619772856839e-08,-1.2703778181476614e-05,0.0,6.832691108069168e-10
15.3,-0.00018479180745332874,-2.3332950352381644e-12,2.4909712914807362e-08,-1.2703721134324083e-05,0.0,6.757593119484273e-10
15.32,-0.0001850458808586845,-2.3396239308248636e-12,2.492308385192222e-08,-1.270367026778761e-05,0.0,6.685468557428698e-10
15.34,-0.0001852999533650244,-2.3459562012048407e-12,2.4936316237300625e-08,-1.2703625316994825e-05,0.0,6.616192689202414e-10
15.36,-0.0001855540250856366,-2.352291813976982e-12,2.4949415529591065e-08,-1.2703586030611045e-05,0.0,6.549646145220183e-10
15.38,-0.00018580809612907107,-2.3586307380136655e-12,2.496238695898966e-08,-1.2703552171724102e-05,0.0,6.48571469929613e-10
15.4,-0.00018606216659938394,-2.364972943408468e-12,2.497523553708601e-08,-1.270352351564393e-05,0.0,6.4242890481748e-10
15.42,-0.00018631623659638496,-2.3713184014264757e-12,2.4987966066303288e-08,-1.2703499850051432e-05,0.0,6.365264608640053e-10
15.44,-0.00018657030621565805,-2.37766708445135e-12,2.500058314892344e-08,-1.2703480963654381e-05,0.0,6.308541310075177e-10
15.46,-0.00018682437554885675,-2.3840189659415758e-12,2.501309119574694e-08,-1.2703466659934818e-05,0.0,6.254023411753231e-10
15.48,-0.00018707844468382386,-2.3903740203845325e-12,2.5025494434371683e-08,-1.2703456748354708e-05,0.0,6.20161931237002e-10
15.5,-0.0001873325137048278,-2.3967322232556127e-12,2.503779691712888e-08,-1.2703451050196779e-05,0.0,6.151241378598655e-10
15.52,-0.00018758658269259765,-2.4030935509743348e-12,2.505000252866427e-08,-1.2703449388492437e-05,0.0,6.102805767691627e-10
15.54,-0.00018784065172459868,-2.409457980868416e-12,2.506211499320584e-08,-1.270345160005177e-05,0.0,6.05623227078503e-10
15.56,-0.00018809472087515244,-2.4158254911358207e-12,2.507413788151318e-08,-1.2703457527688433e-05,0.0,6.011444153672346e-10
